customer_id,tenure_months,contract_len_months,annual_revenue,num_projects,industry_risk,usage_mean_12m,usage_std_12m,usage_last_3m_mean,support_calls_12m,bill_mean_12m,churn,usage_seq,support_calls_seq,bill_seq
C00504,40,12,11060.36,2,0.46945615258834467,88.4583311477843,11.569172539198028,97.4877621192307,12,47.500664410130334,1,"[71.14048848021005, 70.10620230529864, 85.57052035235117, 101.92890019853073, 78.69380841076425, 82.71588323019824, 80.21574695993583, 96.650224197184, 102.01491328124662, 94.42867434148113, 92.94004041980659, 105.09457159640438]","[0, 1, 2, 1, 3, 2, 0, 0, 1, 1, 1, 0]","[38.201268613418144, 37.645874001502776, 45.949957657086905, 54.73413774826058, 42.257276798833594, 44.41706461928418, 43.074532690268654, 51.89957582496501, 54.78032535460534, 50.70664020435265, 49.90726834841222, 56.434051060573964]"
C00505,32,24,12777.32,6,0.5619669475341713,150.2675556418617,22.38912969523668,177.43307229616835,23,66.9566464838958,1,"[121.05093787988201, 112.80941067305436, 133.545942276653, 130.05476617922068, 143.93681335749798, 158.69817151545897, 157.59006211267777, 151.9798221347574, 161.2455246846333, 157.97476268337803, 186.75602255862083, 187.56843164650616]","[2, 1, 4, 3, 1, 1, 2, 1, 2, 2, 2, 2]","[53.93822252279549, 50.26593929892943, 59.50578225740164, 57.95017404396983, 64.13577626141706, 70.71318437578333, 70.21942982423973, 67.71960307663016, 71.84824127405713, 70.39084580292192, 83.21528175382464, 83.57727731477917]"
C00506,7,6,18097.54,5,0.8442322489368227,66.84716932125052,14.414480784188449,47.45319096931224,7,33.743909203412464,0,"[71.53686718565436, 71.27225872913428, 88.43599486824868, 77.46226160898078, 63.83090057905101, 63.936430116136165, 92.74366414284717, 69.92233270367865, 60.6657490133385, 47.35734182418473, 45.41107487796223, 49.59115620578976]","[1, 1, 1, 0, 1, 0, 0, 0, 0, 0, 2, 1]","[36.11123067019556, 35.97765846628729, 44.64177333832105, 39.10232174324076, 32.22132119253142, 32.274591647418845, 46.816249869733014, 35.29622675127498, 30.62357833920032, 23.905602269418022, 22.92314249160276, 25.033213661725622]"
C00507,53,36,8763.32,4,0.3910788358468644,94.90874110376915,6.862108826369536,95.1942307229409,12,53.36350405042611,0,"[98.76834340635381, 98.63093523784593, 82.54442774598934, 101.73388406809742, 102.59834379501504, 88.6912089820261, 98.82261259942263, 99.05057745509956, 82.48186778655722, 92.71478073852438, 91.81344304268231, 101.05446838761598]","[2, 0, 1, 1, 2, 3, 0, 0, 0, 0, 2, 1]","[55.533608729001706, 55.456349445278676, 46.41153020402116, 57.20101722345885, 57.68706939949985, 49.86762688775753, 55.564122191412665, 55.692297988054726, 46.376355165244696, 52.129925230650095, 51.623138003009174, 56.81900813772402]"
C00508,53,24,13288.11,5,0.41696613036729324,89.90312783639017,10.63582658601309,97.86375056862708,13,41.212261044202236,0,"[78.97017214747612, 84.11978499074675, 71.39287711891853, 89.67849238571795, 76.89553121268442, 87.34997908004989, 106.42320393543268, 96.89764448139977, 93.5185969783747, 105.38090128461519, 87.92887127854533, 100.28147914272073]","[1, 1, 1, 0, 2, 3, 0, 0, 1, 2, 1, 1]","[36.20051301407593, 38.561133760883166, 32.727024735735405, 41.10928648641229, 35.249482211975014, 40.04187870530895, 48.78518653688177, 44.41859938625349, 42.8696189322157, 48.307387265974015, 40.30724718552761, 45.96977430918349]"
C00509,32,36,16526.39,2,0.7210221807608383,123.46556487836209,8.48835257196181,117.85188976094202,14,52.82218350286882,1,"[111.18782898484962, 124.29065433812029, 129.30322676991977, 134.06233378983615, 113.26782144896512, 127.63334804745597, 134.12966779802522, 118.47210763474745, 135.68412044559943, 123.94576573048354, 112.89786655530398, 116.71203699703851]","[0, 1, 1, 1, 1, 1, 3, 1, 1, 1, 1, 2]","[47.56940861777586, 53.17518093087692, 55.31970617623412, 57.35579149737997, 48.45929029233295, 54.60528316774247, 57.38459895750095, 50.685836294675156, 58.04963931168861, 53.027627486816755, 48.30101275721612, 49.93282654418588]"
C00510,5,24,19126.99,3,0.636393772098695,136.39575213574048,9.298837206359295,137.79240676007365,13,63.71041591987612,1,"[142.61520681468878, 128.93576378030477, 123.1295196345998, 143.9788858403641, 130.53799800883294, 129.5410445186013, 145.37616815930357, 137.66483602628148, 141.59238256568798, 126.66160869952758, 130.56067814164183, 156.15493343905155]","[1, 1, 1, 0, 1, 0, 2, 2, 2, 0, 1, 2]","[66.61552138090453, 60.225857541479954, 57.513762599644316, 67.25249545485165, 60.97426068089007, 60.50858399726271, 67.9051656172518, 64.30320463387594, 66.13776047342462, 59.163600368555514, 60.984854564289996, 72.93992372608236]"
C00511,21,12,18155.01,4,0.5049154284546287,134.02182895359365,11.513862975746793,126.07428246040622,13,59.6754538930409,0,"[148.75051824524826, 126.43843783328933, 121.73968164549669, 117.69541450244678, 148.197035471752, 145.12196353241657, 133.9084006017971, 140.01103386952718, 148.17661435993102, 136.0385613867017, 120.79905551229359, 121.38523048222342]","[0, 1, 1, 1, 2, 3, 0, 2, 1, 0, 2, 0]","[66.23364837219104, 56.298822558534106, 54.20662302336472, 52.40584564768972, 65.98720093905085, 64.61797388726112, 59.62494802820794, 62.34224724011963, 65.97810809853051, 60.573437633944884, 53.78779355445792, 54.0487977331385]"
C00512,5,36,5032.53,4,0.11060628085235491,125.99225957039825,11.925794036969707,127.78040916849034,8,62.098137355515235,0,"[112.76089489826786, 119.61068718482953, 111.57651766233937, 114.76276224408996, 126.8768159404497, 151.832980743846, 133.63556511192473, 119.92711596647088, 137.58254758708995, 137.04781841404846, 115.38461278315138, 130.9087963082712]","[0, 1, 1, 1, 0, 1, 0, 0, 0, 3, 0, 1]","[55.57675974380751, 58.95283493856965, 54.99301261102163, 56.563425383682954, 62.53411098717678, 74.83432177085803, 65.86531352162471, 59.10879402695018, 67.8106731867212, 67.54711980853152, 56.86991849937838, 64.52136378786032]"
C00513,59,12,13184.41,1,0.4207988130663358,105.38737219862652,10.138532119986046,102.48619089638532,7,52.104521776674176,0,"[89.61039005684614, 112.47141602282994, 92.73665730208455, 107.97347091195405, 101.2066002249302, 129.5956575659876, 104.20942261673672, 108.7616243018109, 110.62465469118223, 108.29451778965063, 104.48482819647707, 94.6792267030283]","[1, 1, 1, 0, 1, 0, 0, 0, 3, 0, 0, 0]","[44.30423135831883, 55.606940595974926, 45.84988769608404, 53.38311364127861, 50.03750824552545, 64.07332890967952, 51.52213227059822, 53.77278419296252, 54.69388418310792, 53.541842279077336, 51.658295415457296, 46.81031253202557]"
C00514,15,24,9419.77,2,0.48231898515236926,59.1352520591787,14.694385905112028,69.31753701279443,7,25.448423787821152,0,"[31.299412603422823, 46.02571412169347, 51.59363083134415, 46.89880017148739, 56.963395637612486, 49.836905197349004, 82.13187659257494, 61.12710642436973, 75.79357209190701, 58.948483152989525, 80.15883928605527, 68.84528859933852]","[0, 0, 0, 1, 1, 0, 1, 0, 1, 1, 0, 2]","[13.46947359664027, 19.80682989114205, 22.202942177949968, 20.182556095473696, 24.513781240478888, 21.446948132839644, 35.34485318376953, 26.305603764973803, 32.61721013816564, 25.368049153240527, 34.49577099037249, 29.627067088807326]"
C00515,42,12,12697.39,3,0.4737759073500656,92.53057693870255,3.463896369692192,95.37233810414229,8,50.50494154886831,0,"[91.59881654394648, 94.98425333567401, 92.50703040028627, 96.00111589572276, 93.46498174376308, 86.64408891118083, 93.98539835460677, 87.50854812409747, 87.55567564272603, 92.70496963175387, 95.57926602046982, 97.83277866020319]","[1, 0, 2, 2, 0, 1, 0, 0, 0, 1, 0, 1]","[49.996369076593766, 51.84420460232332, 50.492089402197045, 52.39922744836606, 51.01495739037578, 47.291984885310015, 51.299010633976884, 47.76382309776013, 47.789546190087286, 50.60012838397192, 52.16897379603921, 53.39898367941825]"
C00516,28,24,20877.2,2,0.8715868290722887,95.8079268774959,15.220382849116302,103.30882281711176,11,39.95588303372068,0,"[109.76965194672252, 70.29082100283614, 78.09116153948345, 95.14660659514782, 112.45177472867375, 84.83691309035743, 117.52809293100768, 95.7120287223029, 75.941603522084, 112.74066933257234, 93.42130743749543, 103.76449168126747]","[0, 0, 2, 0, 0, 1, 1, 1, 0, 4, 1, 1]","[45.77850201730728, 29.31419052543143, 32.56725636521298, 39.68008502085778, 46.8970585673801, 35.38051481600793, 49.014094004267776, 39.91588952173351, 31.670801431716413, 47.01753961084537, 38.960563645246765, 43.27410087864087]"
C00517,3,24,13266.11,3,0.21280900439439676,107.14077078644743,11.439141208828442,122.24932752061757,10,45.67496290818462,0,"[93.51142803336894, 105.61752679224051, 100.62814662549562, 95.07362158003109, 101.83293121573651, 107.52978176105351, 106.05318402160441, 108.01992751195307, 100.67471933403257, 105.88759294394316, 134.65409874437745, 126.20629087353213]","[0, 1, 0, 1, 0, 3, 2, 0, 0, 2, 1, 0]","[39.86466566895158, 45.025591875805254, 42.89857941940681, 40.53064120539251, 43.41218867448009, 45.84080138130354, 45.21131601840584, 46.04975441409966, 42.918433735549435, 45.140723224695414, 57.40411348956286, 53.80274579056234]"
C00518,18,36,9475.14,2,0.7827486009525688,143.55212780554086,6.921587858433881,135.36066645415,20,84.40163155973464,1,"[143.04785147248762, 148.59584409856168, 141.6296035005812, 158.0515289406437, 145.7927418509214, 144.2029001119301, 148.94817335505533, 142.9780878556005, 143.2968031182584, 141.7408969272632, 136.52723777753877, 127.81386465764805]","[1, 0, 3, 1, 1, 0, 1, 4, 3, 1, 2, 3]","[84.10514173462869, 87.36709010613833, 83.27128127839542, 92.92657041748186, 85.71900305409488, 84.78425385362044, 87.57424248032379, 84.0641241392869, 84.2515131287957, 83.33671637112047, 80.27133973505158, 75.14830241787762]"
C00519,9,12,10356.03,1,0.7198344594700634,84.1527048094109,12.594612289001065,81.6153342132028,12,42.90707063353429,1,"[97.94751161417673, 108.72936694729398, 74.72821059401203, 84.78267435374423, 68.25206990641827, 83.13509035358246, 80.3275557310489, 95.68743051125989, 71.39654506178594, 69.9742716501446, 98.23194989006208, 76.63978109940172]","[0, 2, 0, 2, 1, 1, 2, 1, 0, 0, 2, 1]","[49.940650258676115, 55.43801162556679, 38.101789093252385, 43.228274186015504, 34.799789157010096, 42.38821796643554, 40.95673591689281, 48.78829918760841, 36.40306760067179, 35.677890841687, 50.085677245294484, 39.07644452330059]"
C00520,18,12,40751.97,2,0.456522760116699,94.30231634985053,12.098934583149484,96.68062675495067,7,48.31619565833247,1,"[67.69068969226346, 83.86894243885438, 85.40481926361515, 105.9862552404281, 84.4315193506512, 99.29151712946484, 97.19863979709062, 110.36532961796578, 107.34820340302097, 104.05730248443282, 98.75317682866188, 87.23140095175734]","[0, 1, 0, 1, 0, 1, 0, 0, 1, 1, 1, 1]","[34.68161476845901, 42.97061185114287, 43.75752492013831, 54.302511788710746, 43.258850541297576, 50.872434045438965, 49.800139380854716, 56.54614930067348, 55.000311762745504, 53.314204582887854, 50.596613086727146, 44.69338187091346]"
C00521,6,6,8275.03,1,0.63873844705152,61.063117435942864,10.01886851380112,51.92696781698633,6,36.39025367220575,0,"[79.73871331518707, 64.17375705996409, 66.45707655716039, 73.38481323439538, 57.31475914755451, 49.97427043650315, 65.99532963036454, 67.38424509982454, 52.55354129940182, 50.546327812484435, 44.30513234216143, 60.92944329631313]","[0, 1, 1, 1, 0, 1, 0, 2, 0, 0, 0, 0]","[47.51987986985655, 38.244023505029865, 39.60475612410767, 43.73330549473698, 34.15643865102117, 29.781911809129394, 39.3295803960409, 40.15729749246857, 31.319015136496756, 30.12282648727129, 26.403417850443496, 36.31059124986639]"
C00522,27,6,7528.36,3,0.4730612265698688,99.38139510856104,7.537262031831141,91.47885059792918,8,55.63972766874966,0,"[100.9378587906023, 92.57985394641611, 106.96735976817904, 98.40344583760184, 104.74002872523552, 111.18531762450061, 92.60433823365966, 102.0813799055567, 108.64060667719298, 90.97274289156391, 98.04867723730462, 85.41513166491899]","[1, 0, 1, 0, 0, 3, 1, 0, 1, 0, 1, 0]","[56.51113036238739, 51.831812740848484, 59.88681040797703, 55.09221240142438, 58.639815509966645, 62.24827883159527, 51.8455205286382, 57.151342781925536, 60.823595429342596, 50.932054578591504, 54.89359143937814, 47.820567012920655]"
C00523,16,36,18277.04,5,0.4194794905954069,136.70689079096988,11.103258550168425,133.34595065070405,16,71.08237588350484,0,"[142.12100462964247, 143.6235199226938, 145.9689507945116, 134.32038886732417, 146.09366158129265, 139.02747207125594, 117.13417806226707, 150.66262749282285, 121.49303411771544, 149.0364805444975, 127.04440749901701, 123.9569639085977]","[1, 2, 1, 3, 0, 2, 0, 2, 0, 2, 1, 2]","[73.89750884958963, 74.67875956938468, 75.89829428248302, 69.84148578790115, 75.9631391412272, 72.28898975555713, 60.90531081244837, 78.33882737788603, 63.171749927278555, 77.49329290662504, 66.05825262715143, 64.45289956452586]"
C00524,32,24,33850.46,2,0.7434259842312224,42.24626560216375,10.7182652650007,34.42319184678275,6,18.145448506278758,1,"[53.61570942371403, 26.91421648549715, 42.079212472411555, 44.1051967425953, 61.02569871240292, 43.77765477900968, 41.96774784708217, 57.62584500469012, 32.57433021821392, 27.34344547966501, 43.74241263139353, 32.1837174292897]","[1, 1, 0, 2, 0, 0, 0, 0, 1, 0, 1, 0]","[23.02880693970212, 11.560087557168938, 18.073696508308643, 18.943889239551307, 26.21151616035084, 18.80320471396844, 18.025820664364645, 24.75122447532617, 13.991197166805845, 11.744448292965567, 18.788067646450056, 13.823422710382522]"
C00525,53,6,6175.86,4,0.680034949318699,40.75905927811052,12.68290459653731,29.929258096899943,1,18.565679620092038,1,"[47.37103338088646, 38.19394582902192, 58.63503758887297, 43.906482589556205, 45.21128240538128, 54.59486045837839, 57.76528346123351, 33.45303819232433, 20.18997314097127, 19.62197104601864, 40.66749294067144, 29.49831030400975]","[0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[21.57742216328683, 17.397274967766222, 26.70815621526617, 19.99932538778255, 20.593659402796806, 24.86786265742471, 26.311984743990852, 15.237799900130277, 9.196497159463211, 8.93777320691863, 18.52397131487136, 13.436428321406853]"
C00526,10,6,6785.71,1,0.3404397271022833,74.8802325904817,13.026242062929509,57.215099094252224,5,32.34702038535959,1,"[98.61396243287847, 79.53892267081694, 83.3876284905411, 81.19304667893037, 80.20380101310826, 74.23724015965385, 71.87203997345254, 81.7170069878122, 76.15384539582998, 65.04299305213976, 42.701064178079974, 63.90124005253694]","[0, 0, 0, 0, 1, 0, 1, 0, 2, 0, 0, 1]","[42.599598622278855, 34.359497347361334, 36.02207452295219, 35.074051524870114, 34.646713780161456, 32.06925830385847, 31.04753099356917, 35.30039370098502, 32.89720002493101, 28.09749581960844, 18.446152551354082, 27.604277432384936]"
C00527,19,12,9993.47,2,0.14562829188783016,89.21634547560545,11.832927582571266,87.86147796155875,12,47.060507458835076,0,"[103.69469838458656, 83.92042196772326, 82.04580335864168, 93.20364446555813, 71.15036668883855, 104.72266769373537, 77.69433580607677, 108.58363404656394, 81.99613941086493, 75.15071199374685, 94.75325789920619, 93.68046399172316]","[1, 2, 1, 2, 1, 0, 3, 1, 0, 1, 0, 0]","[54.69765770784475, 44.26697398225643, 43.27813608977319, 49.163757853781846, 37.53092938753569, 55.23989867369869, 40.982791328421655, 57.27651018111896, 43.251938977883846, 39.641061550604725, 49.98115957724121, 49.41527419586002]"
C00528,59,36,7023.49,4,0.41121317966088383,99.00541693119601,6.908095610559036,95.97349169972887,8,44.901847172828134,1,"[106.4680362285585, 101.4891213779608, 97.76573071483053, 101.47916074383606, 106.16847902645596, 84.88716708347997, 106.50676492603762, 91.4162099962879, 103.96385797771833, 90.1877288402826, 103.1248098397893, 94.60793641911471]","[1, 0, 1, 1, 0, 1, 2, 0, 0, 1, 1, 0]","[48.286362905255544, 46.02827965448324, 44.339613279422196, 46.023762216093736, 48.150504968132, 38.49880866584922, 48.303927500298045, 41.45992025087971, 47.15064495569237, 40.90276817949373, 46.770112128017715, 42.90746137032011]"
C00529,31,36,5261.25,3,0.6615471545080054,133.92658188448954,10.851308635424125,140.96371354563902,12,66.77245798603069,1,"[139.30797373586336, 118.33958037437621, 136.8992531353566, 131.33652211407406, 133.764493653313, 123.37866606696592, 145.7967303242605, 118.07836582914862, 137.32625674359903, 125.44908300948501, 155.8281849920486, 141.61387263538353]","[1, 1, 2, 1, 1, 0, 3, 1, 0, 0, 0, 2]","[69.45548592750494, 59.00116726228247, 68.25455783067541, 65.48111869574296, 66.6916448311366, 61.513529878888775, 72.69061834545928, 58.87093219616548, 68.46745119426356, 62.5457881980562, 77.69205178696508, 70.60514968522739]"
C00530,57,24,38462.48,3,0.5707953770127351,169.16762581726314,11.126681908180323,181.23040491331085,12,82.13832209667731,0,"[162.6078919446748, 161.15349857075037, 176.50940424444462, 173.3050436376539, 145.2811899025258, 160.53805136670994, 177.31831281787123, 158.92678362781194, 170.68011895478278, 175.5174092848014, 182.81344937795254, 185.36035607717855]","[2, 1, 1, 0, 0, 2, 1, 0, 3, 1, 1, 0]","[78.95328281335031, 78.24711086806498, 85.7030784045165, 84.14722040649275, 70.54040696706674, 77.94828418397131, 86.09583909161542, 77.16594283536982, 82.8727040323368, 85.22142122501887, 88.76396956017653, 90.00060477214782]"
C00531,26,36,6283.14,2,0.7340631451203032,43.93018997945476,10.768308726551963,36.927344660080884,5,21.4874322529441,1,"[53.3113542187443, 57.32734757306279, 49.35483255329401, 51.59412384325416, 39.365604780470434, 32.161759356953795, 55.934005684058874, 44.490581212165786, 32.84063655121036, 19.395516985783523, 46.37982534347147, 45.00669165098768]","[0, 0, 1, 0, 0, 1, 1, 0, 1, 0, 0, 1]","[26.076010885081793, 28.04034077233131, 24.14077019335183, 25.236067525553896, 19.254771404633683, 15.73117770811454, 27.358819944418595, 21.761534610654213, 16.063234722356427, 9.486866718258215, 22.685614504223725, 22.01397804635092]"
C00532,25,6,5165.03,3,0.40062019056948034,118.21555041525964,11.457654984965634,127.21484163241409,13,60.64093829498162,1,"[127.53256975980327, 130.69156826491565, 104.49015301258535, 103.74406022685743, 103.24510594994948, 107.28737473587472, 127.30777291474938, 121.85553922341632, 110.78793599772166, 116.11347783091465, 130.2538507989994, 135.2771962673282]","[1, 1, 2, 1, 0, 1, 1, 2, 1, 0, 2, 1]","[65.42028240987135, 67.0407513985073, 53.60023194081796, 53.21750930895838, 52.961561124377695, 55.035120577072014, 65.30496854835368, 62.50814050259711, 56.83080074547447, 59.56263976800219, 66.81621581289252, 69.3930374028547]"
C00533,24,24,16274.74,2,0.36747132123439447,95.32943135507422,11.001522234435715,88.24457052420634,8,48.83624297466441,0,"[110.92340427405804, 84.46831166880858, 105.78570479836466, 94.56637934905964, 104.78190942161424, 107.9040206274665, 92.29199243204553, 87.65956589971152, 90.8381762171428, 88.59486708122905, 72.33909514668169, 103.79974934470829]","[0, 0, 1, 2, 0, 1, 0, 0, 0, 1, 1, 2]","[56.824867679403035, 43.27220810698819, 54.19287946380971, 48.44533963412907, 53.67864588222841, 55.27806989300436, 47.28019566422552, 44.907053346270175, 46.53542124459171, 45.38619808788673, 37.05854086123918, 53.175495832196766]"
C00534,10,12,19670.94,3,0.7985663782730315,115.5104643638719,11.471175038796765,109.37945576685392,12,50.19279704832394,1,"[123.6233337969563, 140.6865025645121, 114.2492316319188, 108.0229720240682, 106.00577673635186, 114.10390308382469, 105.17595199038519, 130.8823431058438, 115.23719013203993, 121.72236383838771, 107.94992278964132, 98.46608067253274]","[1, 1, 2, 0, 1, 0, 3, 2, 1, 0, 0, 1]","[53.718084659077576, 61.132548549148275, 49.64475320749748, 46.93925473523294, 46.062722256199386, 49.58160354949907, 45.70213825812302, 56.872344171576266, 50.07405111363814, 52.89205560750329, 46.90751262928335, 42.786495843108426]"
C00535,16,36,12930.52,3,0.557948805382807,67.14017838903489,10.599897869297026,69.6769378303286,5,31.3471163336081,0,"[87.94446738415093, 76.52875783690965, 56.04764481560818, 56.712567027571446, 70.70138496340138, 55.152098513642926, 48.61016182015959, 73.67324804373904, 71.28099677224981, 72.29973384010178, 70.14621364375883, 66.58486600712517]","[1, 0, 0, 0, 0, 0, 0, 2, 1, 0, 0, 1]","[41.06044273541004, 35.73055556807872, 26.168116981746845, 26.47856289403558, 33.009810110318526, 25.749994856018, 22.695626287178847, 34.39734496563422, 33.28042539964686, 33.75606413260158, 32.750605854990546, 31.08784621763742]"
C00536,52,12,34716.4,3,0.6545606180196551,49.7712438967495,9.538561059697944,55.75998784232206,5,26.907189012190525,0,"[52.40461482411268, 48.246645732471826, 65.0992132088186, 39.08788882918955, 46.78578337675728, 42.78348194765964, 61.58432538586541, 41.00722159552243, 32.975788333630476, 55.623712362046064, 49.92639340528219, 61.72985775963794]","[1, 0, 0, 0, 0, 1, 1, 0, 0, 1, 0, 1]","[28.330834549938395, 26.082965067557762, 35.19375240024831, 21.131583831747108, 25.29319779536442, 23.129484924135102, 33.29354369328801, 22.169208079759564, 17.827277360390223, 30.071133950161094, 26.99106550038716, 33.37222099330915]"
C00537,18,36,12179.08,2,0.42471009075184346,95.65361650978024,7.9023081567341835,93.22867544400918,5,44.753948475377264,1,"[96.03012863132834, 79.91294431809759, 92.88692424392146, 102.26393439907342, 107.6874447399734, 98.88164958561315, 107.89832218603291, 95.70191462550693, 86.89410905578796, 90.11506413860678, 99.02906794739245, 90.54189424602835]","[0, 0, 0, 0, 1, 1, 1, 1, 0, 1, 0, 0]","[44.93010913404296, 37.38927939187909, 43.45948196557407, 47.84675183209137, 50.384277450137354, 46.26426487766267, 50.482941763102474, 44.776545962660656, 40.65559276683413, 42.16259755220196, 46.33323826317728, 42.36230074516311]"
C00538,33,6,43616.04,3,0.5881762022788951,109.36254925178291,3.919020745065243,112.58566032520328,12,54.36915443966402,1,"[108.65655880242018, 113.88479008288984, 108.44113642353278, 108.7311340667273, 107.77244725306322, 106.50899849549984, 99.48069865281056, 108.69549414573305, 112.42235212310815, 114.7368243866985, 113.22352700139066, 109.7966295875207]","[0, 2, 0, 2, 0, 1, 2, 2, 0, 0, 2, 1]","[54.01817410830801, 56.617368401774094, 53.911077733290966, 54.05524890301819, 53.57864158371211, 52.95052308156915, 49.456431893957145, 54.03753065868309, 55.89032321274197, 57.040953851899374, 56.28862410265845, 54.58495574435577]"
C00539,29,12,14288.84,6,0.2123539173725706,99.49531827280715,13.338100849021384,112.02521490725967,6,48.319631183838304,1,"[79.00242840513766, 102.34798356728716, 75.82227464190862, 85.96123863871775, 96.55705362648116, 103.08849730200166, 97.6732456456606, 99.24802620174539, 118.16742652296678, 120.83044962155388, 106.54732069515154, 108.69787440507356]","[0, 1, 1, 0, 0, 2, 0, 0, 0, 0, 2, 0]","[38.367314858946074, 49.70502033895679, 36.82288181812911, 41.74684215532548, 46.892670935902835, 50.0646488236847, 47.434746559493604, 48.19953446093895, 57.38768985971073, 58.68097979728299, 51.7444170136691, 52.7888275840192]"
C00540,15,12,7139.33,2,0.5011767555700747,79.6648863427363,18.88708467742178,65.23720505079594,12,38.02451390561098,1,"[110.39888645513639, 96.76906526447632, 114.79765723016365, 79.35051145402363, 78.39282312299979, 80.8358497922429, 82.79616544246826, 54.9552090394253, 61.97085315951165, 71.97402665394355, 52.378556951412094, 71.35903154703219]","[1, 1, 1, 1, 1, 1, 1, 1, 2, 1, 0, 1]","[52.694031032908825, 46.1884380522631, 54.79358992492838, 37.87446094154848, 37.4173507273496, 38.58342157513514, 39.5190916441376, 26.23044111699678, 29.579048886966497, 34.35362181490423, 25.00059007912465, 34.060081071068524]"
C00541,23,24,18897.53,3,0.7344252619178765,119.95586857207637,12.901232047883848,130.16201855247508,15,65.500429966895,0,"[102.872877553036, 110.51434356609208, 128.70230876350954, 109.26471084050945, 127.14300837368563, 103.8829754817799, 106.79347982335321, 138.91059717591932, 120.90006562960575, 116.75512479401843, 136.8892185059043, 136.84171235750256]","[0, 0, 3, 2, 3, 1, 1, 1, 1, 1, 1, 1]","[56.17247235892334, 60.34500110129034, 70.27631629941216, 59.66265448665028, 69.42487945687333, 56.72402393725767, 58.31326911602956, 75.8504269135765, 66.01599718322083, 63.75270310557276, 74.7466778966425, 74.7207377472907]"
C00542,43,12,15649.68,2,0.08997219148892932,138.4422136878527,9.665170469019142,136.00265436173763,17,65.12754901371063,1,"[141.64057406560823, 151.66018531896592, 127.44624882978219, 123.63735265542611, 145.82871306643713, 145.91184014295047, 126.65879077905856, 148.55980198446076, 141.95509432633028, 138.8791757402201, 144.6085517420417, 124.52023560295103]","[3, 2, 1, 1, 1, 2, 2, 2, 2, 1, 0, 0]","[66.63215780836225, 71.34569644385891, 59.95470309359469, 58.16287915727117, 68.60238943632307, 68.64149501406393, 59.58425818789289, 69.88717911593935, 66.78011797997699, 65.33310963517579, 68.02838737190672, 58.5782149201617]"
C00543,10,12,49633.47,3,0.5389619795955248,104.23707724560124,8.488041546332273,103.41754429079073,9,54.70468083044242,0,"[96.53223240759657, 113.75906906681031, 92.33190845647054, 102.9045494131329, 110.6963637832065, 89.89476170540962, 105.61335617267744, 119.34018418852932, 109.51986888100947, 97.1377451845614, 108.06103435385371, 105.05385333395708]","[0, 1, 0, 0, 2, 0, 2, 2, 0, 0, 0, 2]","[50.66109970893785, 59.7019192144581, 48.45672687728779, 54.00535663890637, 58.09458025749088, 47.177687415738, 55.426966042468976, 62.63094532953443, 57.47714373850937, 50.9788789874624, 56.711532505910725, 55.1333332486042]"
C00544,7,36,9951.95,3,0.21602849308300548,63.16298712887394,11.039785985040421,59.8607152405192,7,30.88750998803935,0,"[36.191471118068534, 58.65947625920912, 78.88725970077422, 74.90943000021113, 60.26287007094594, 61.289037048733604, 71.56378341226797, 75.51282878039989, 61.097543434319256, 64.35403077828144, 61.30636859403455, 53.9217463492416]","[0, 0, 3, 0, 1, 0, 0, 0, 0, 0, 1, 2]","[17.698093083538886, 28.6852354710948, 38.576880744496194, 36.63167105458436, 29.469315588675904, 29.97112438867997, 34.99560700665233, 36.926740789203215, 29.877481557700484, 31.46994559296418, 29.979599736394274, 26.368424842487606]"
C00545,1,24,7398.92,3,0.1775250591938098,177.14345866429605,14.077015901048057,172.1680807726626,18,100.73836342399373,0,"[147.33820185658521, 191.17719330808393, 153.34828381261008, 179.15614948674343, 184.51647185858866, 182.72600272870199, 191.29299987303457, 185.7234130032973, 193.9385457259193, 174.26235240664911, 170.87611025891866, 171.36577965241997]","[1, 1, 2, 2, 1, 0, 1, 4, 2, 2, 2, 0]","[83.7886390882466, 108.71910102165441, 87.20646679048988, 101.88294522825942, 104.931266104663, 103.91305786109595, 108.7849581744663, 105.61763226564807, 110.2894334827406, 99.09992906443883, 97.17423282540253, 97.45269918081914]"
C00546,9,6,7166.84,2,0.6542383810659479,135.34592103795856,6.397984172229005,130.56560714018968,17,73.72737235961564,0,"[135.90174478747932, 145.09737265509594, 130.64889070416507, 139.14310735589356, 140.28746205548887, 139.57919131096762, 140.23563467527828, 130.4970200808019, 131.063807409763, 130.35414342504487, 121.11593134284433, 140.22674665267985]","[2, 0, 2, 3, 0, 1, 2, 2, 0, 3, 0, 2]","[74.03014782734283, 79.03930861088864, 71.1687455332713, 75.79582457032332, 76.41919219308957, 76.03337383585887, 76.3909601153889, 71.08601661234547, 71.39476430219501, 71.00818700122967, 65.97582919614682, 76.38611851730728]"
